file_identifier;key;value
0528502c2f3f549497cf2f236ad9dc52;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13600-AVIS-SOC-GLASSDOOR-E541990_P1.html
0528502c2f3f549497cf2f236ad9dc52;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13600-AVIS-SOC-GLASSDOOR-E541990_P1.html
0528502c2f3f549497cf2f236ad9dc52;file_pattern;*AVIS-SOC*
0a18f4ae3fbdf06f0972646ded70d91c;file_size;433.79 Ko
0a18f4ae3fbdf06f0972646ded70d91c;file_name;13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
0a18f4ae3fbdf06f0972646ded70d91c;import_date;29/04/2023 18:55:08
0a18f4ae3fbdf06f0972646ded70d91c;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
0a18f4ae3fbdf06f0972646ded70d91c;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13602-AVIS-SOC-GLASSDOOR-E3516_P1.html
0a18f4ae3fbdf06f0972646ded70d91c;file_pattern;*AVIS-SOC*
91aba0be98777d0aa10f9f7e3ffbdf12;file_size;393.00 Ko
91aba0be98777d0aa10f9f7e3ffbdf12;file_name;13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
91aba0be98777d0aa10f9f7e3ffbdf12;import_date;29/04/2023 18:55:08
91aba0be98777d0aa10f9f7e3ffbdf12;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
91aba0be98777d0aa10f9f7e3ffbdf12;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13602-AVIS-SOC-GLASSDOOR-E3516_P2.html
91aba0be98777d0aa10f9f7e3ffbdf12;file_pattern;*AVIS-SOC*
719833161229022b3ac6fc9f07869bed;file_size;365.46 Ko
719833161229022b3ac6fc9f07869bed;file_name;13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
719833161229022b3ac6fc9f07869bed;import_date;29/04/2023 18:55:08
719833161229022b3ac6fc9f07869bed;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
719833161229022b3ac6fc9f07869bed;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13603-AVIS-SOC-GLASSDOOR-E5772_P1.html
719833161229022b3ac6fc9f07869bed;file_pattern;*AVIS-SOC*
e333bbfa308eb77c4c40dd0c34c8c3b9;file_size;272.97 Ko
e333bbfa308eb77c4c40dd0c34c8c3b9;file_name;13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
e333bbfa308eb77c4c40dd0c34c8c3b9;import_date;29/04/2023 18:55:08
e333bbfa308eb77c4c40dd0c34c8c3b9;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
e333bbfa308eb77c4c40dd0c34c8c3b9;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13604-AVIS-SOC-GLASSDOOR-E37990_P1.html
e333bbfa308eb77c4c40dd0c34c8c3b9;file_pattern;*AVIS-SOC*
9db25e0d266d2f92835c763586f1c864;file_size;294.74 Ko
9db25e0d266d2f92835c763586f1c864;file_name;13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
9db25e0d266d2f92835c763586f1c864;import_date;29/04/2023 18:55:08
9db25e0d266d2f92835c763586f1c864;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
9db25e0d266d2f92835c763586f1c864;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13606-AVIS-SOC-GLASSDOOR-E31197_P1.html
9db25e0d266d2f92835c763586f1c864;file_pattern;*AVIS-SOC*
3ede87eecf373e01ade13dc0f0b0dd12;file_size;283.00 Ko
3ede87eecf373e01ade13dc0f0b0dd12;file_name;13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
3ede87eecf373e01ade13dc0f0b0dd12;import_date;29/04/2023 18:55:08
3ede87eecf373e01ade13dc0f0b0dd12;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
3ede87eecf373e01ade13dc0f0b0dd12;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13607-AVIS-SOC-GLASSDOOR-E301204_P1.html
3ede87eecf373e01ade13dc0f0b0dd12;file_pattern;*AVIS-SOC*
5e30b16ff4a03db95384fd08046649e3;file_size;335.39 Ko
5e30b16ff4a03db95384fd08046649e3;file_name;13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
5e30b16ff4a03db95384fd08046649e3;import_date;29/04/2023 18:55:08
5e30b16ff4a03db95384fd08046649e3;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
5e30b16ff4a03db95384fd08046649e3;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13612-AVIS-SOC-GLASSDOOR-E845851_P1.html
5e30b16ff4a03db95384fd08046649e3;file_pattern;*AVIS-SOC*
0fcc98d8dbbfb8011b0c799caf296038;file_size;293.43 Ko
0fcc98d8dbbfb8011b0c799caf296038;file_name;13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
0fcc98d8dbbfb8011b0c799caf296038;import_date;29/04/2023 18:55:08
0fcc98d8dbbfb8011b0c799caf296038;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
0fcc98d8dbbfb8011b0c799caf296038;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13612-AVIS-SOC-GLASSDOOR-E845851_P2.html
0fcc98d8dbbfb8011b0c799caf296038;file_pattern;*AVIS-SOC*
7aeaf544e68727dbd5a0ae58bc98b2d1;file_size;338.21 Ko
7aeaf544e68727dbd5a0ae58bc98b2d1;file_name;13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
7aeaf544e68727dbd5a0ae58bc98b2d1;import_date;29/04/2023 18:55:08
7aeaf544e68727dbd5a0ae58bc98b2d1;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
7aeaf544e68727dbd5a0ae58bc98b2d1;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13614-AVIS-SOC-GLASSDOOR-E230035_P1.html
7aeaf544e68727dbd5a0ae58bc98b2d1;file_pattern;*AVIS-SOC*
cee4a537290547a2ffaa8abcbfb3c81b;file_size;340.82 Ko
cee4a537290547a2ffaa8abcbfb3c81b;file_name;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
cee4a537290547a2ffaa8abcbfb3c81b;import_date;29/04/2023 18:55:09
cee4a537290547a2ffaa8abcbfb3c81b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
cee4a537290547a2ffaa8abcbfb3c81b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13614-AVIS-SOC-GLASSDOOR-E230035_P2.html
cee4a537290547a2ffaa8abcbfb3c81b;file_pattern;*AVIS-SOC*
65cb1a8e70a1a31a2dbd17d69ec535dd;file_size;391.84 Ko
65cb1a8e70a1a31a2dbd17d69ec535dd;file_name;13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
65cb1a8e70a1a31a2dbd17d69ec535dd;import_date;29/04/2023 18:55:09
65cb1a8e70a1a31a2dbd17d69ec535dd;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
65cb1a8e70a1a31a2dbd17d69ec535dd;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13615-AVIS-SOC-GLASSDOOR-E6538_P1.html
65cb1a8e70a1a31a2dbd17d69ec535dd;file_pattern;*AVIS-SOC*
92956de4b1a938f0e617c086bbdb98ca;file_size;362.53 Ko
92956de4b1a938f0e617c086bbdb98ca;file_name;13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
92956de4b1a938f0e617c086bbdb98ca;import_date;29/04/2023 18:55:09
92956de4b1a938f0e617c086bbdb98ca;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
92956de4b1a938f0e617c086bbdb98ca;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13615-AVIS-SOC-GLASSDOOR-E6538_P2.html
92956de4b1a938f0e617c086bbdb98ca;file_pattern;*AVIS-SOC*
9d87d2b6faa7e2364fb282741a56b924;file_size;259.26 Ko
9d87d2b6faa7e2364fb282741a56b924;file_name;13617-AVIS-SOC-GLASSDOOR-E139323_P1.html
9d87d2b6faa7e2364fb282741a56b924;import_date;29/04/2023 18:55:09
9d87d2b6faa7e2364fb282741a56b924;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13617-AVIS-SOC-GLASSDOOR-E139323_P1.html
9d87d2b6faa7e2364fb282741a56b924;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13617-AVIS-SOC-GLASSDOOR-E139323_P1.html
9d87d2b6faa7e2364fb282741a56b924;file_pattern;*AVIS-SOC*
683f2b5f37b27bb92df848e8f90d7784;file_size;230.84 Ko
683f2b5f37b27bb92df848e8f90d7784;file_name;13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html
683f2b5f37b27bb92df848e8f90d7784;import_date;29/04/2023 18:55:09
683f2b5f37b27bb92df848e8f90d7784;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html
683f2b5f37b27bb92df848e8f90d7784;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html
683f2b5f37b27bb92df848e8f90d7784;file_pattern;*AVIS-SOC*
77c7b88652b7c67dc96f719b3a61f0af;file_size;344.83 Ko
77c7b88652b7c67dc96f719b3a61f0af;file_name;13619-AVIS-SOC-GLASSDOOR-E800152_P1.html
77c7b88652b7c67dc96f719b3a61f0af;import_date;29/04/2023 18:55:09
77c7b88652b7c67dc96f719b3a61f0af;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13619-AVIS-SOC-GLASSDOOR-E800152_P1.html
77c7b88652b7c67dc96f719b3a61f0af;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13619-AVIS-SOC-GLASSDOOR-E800152_P1.html
77c7b88652b7c67dc96f719b3a61f0af;file_pattern;*AVIS-SOC*
321f3464c9f8cbf227ad7f14d7d8e10b;file_size;344.51 Ko
321f3464c9f8cbf227ad7f14d7d8e10b;file_name;13619-AVIS-SOC-GLASSDOOR-E800152_P2.html
321f3464c9f8cbf227ad7f14d7d8e10b;import_date;29/04/2023 18:55:09
321f3464c9f8cbf227ad7f14d7d8e10b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13619-AVIS-SOC-GLASSDOOR-E800152_P2.html
321f3464c9f8cbf227ad7f14d7d8e10b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13619-AVIS-SOC-GLASSDOOR-E800152_P2.html
321f3464c9f8cbf227ad7f14d7d8e10b;file_pattern;*AVIS-SOC*
158ae4eca424b03d7f55423da9ab4f8e;file_size;249.93 Ko
158ae4eca424b03d7f55423da9ab4f8e;file_name;13621-AVIS-SOC-GLASSDOOR-E1178969_P1.html
158ae4eca424b03d7f55423da9ab4f8e;import_date;29/04/2023 18:55:09
158ae4eca424b03d7f55423da9ab4f8e;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13621-AVIS-SOC-GLASSDOOR-E1178969_P1.html
158ae4eca424b03d7f55423da9ab4f8e;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13621-AVIS-SOC-GLASSDOOR-E1178969_P1.html
158ae4eca424b03d7f55423da9ab4f8e;file_pattern;*AVIS-SOC*
1c567dbd88aff5bcf95fa23e351af803;file_size;337.36 Ko
1c567dbd88aff5bcf95fa23e351af803;file_name;13622-AVIS-SOC-GLASSDOOR-E847875_P1.html
1c567dbd88aff5bcf95fa23e351af803;import_date;29/04/2023 18:55:09
1c567dbd88aff5bcf95fa23e351af803;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13622-AVIS-SOC-GLASSDOOR-E847875_P1.html
1c567dbd88aff5bcf95fa23e351af803;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13622-AVIS-SOC-GLASSDOOR-E847875_P1.html
1c567dbd88aff5bcf95fa23e351af803;file_pattern;*AVIS-SOC*
11d8ccd1cadbc3990a03e0a7e586a978;file_size;251.76 Ko
11d8ccd1cadbc3990a03e0a7e586a978;file_name;13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html
11d8ccd1cadbc3990a03e0a7e586a978;import_date;29/04/2023 18:55:10
11d8ccd1cadbc3990a03e0a7e586a978;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html
11d8ccd1cadbc3990a03e0a7e586a978;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html
11d8ccd1cadbc3990a03e0a7e586a978;file_pattern;*AVIS-SOC*
c5e8f8e27bbcf6ad7045f393f2972825;file_size;376.82 Ko
c5e8f8e27bbcf6ad7045f393f2972825;file_name;13624-AVIS-SOC-GLASSDOOR-E397805_P1.html
c5e8f8e27bbcf6ad7045f393f2972825;import_date;29/04/2023 18:55:10
c5e8f8e27bbcf6ad7045f393f2972825;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13624-AVIS-SOC-GLASSDOOR-E397805_P1.html
c5e8f8e27bbcf6ad7045f393f2972825;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13624-AVIS-SOC-GLASSDOOR-E397805_P1.html
c5e8f8e27bbcf6ad7045f393f2972825;file_pattern;*AVIS-SOC*
ac55931530fb1397e1b299587bab8bb8;file_size;342.68 Ko
ac55931530fb1397e1b299587bab8bb8;file_name;13624-AVIS-SOC-GLASSDOOR-E397805_P2.html
ac55931530fb1397e1b299587bab8bb8;import_date;29/04/2023 18:55:10
ac55931530fb1397e1b299587bab8bb8;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13624-AVIS-SOC-GLASSDOOR-E397805_P2.html
ac55931530fb1397e1b299587bab8bb8;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13624-AVIS-SOC-GLASSDOOR-E397805_P2.html
ac55931530fb1397e1b299587bab8bb8;file_pattern;*AVIS-SOC*
26e27751d2087e644c9a03790a9a8fc5;file_size;388.63 Ko
26e27751d2087e644c9a03790a9a8fc5;file_name;13625-AVIS-SOC-GLASSDOOR-E192082_P1.html
26e27751d2087e644c9a03790a9a8fc5;import_date;29/04/2023 18:55:10
26e27751d2087e644c9a03790a9a8fc5;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13625-AVIS-SOC-GLASSDOOR-E192082_P1.html
26e27751d2087e644c9a03790a9a8fc5;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13625-AVIS-SOC-GLASSDOOR-E192082_P1.html
26e27751d2087e644c9a03790a9a8fc5;file_pattern;*AVIS-SOC*
1a79d06004e51716bbfcd1915cce820c;file_size;292.07 Ko
1a79d06004e51716bbfcd1915cce820c;file_name;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html
1a79d06004e51716bbfcd1915cce820c;import_date;29/04/2023 18:55:10
1a79d06004e51716bbfcd1915cce820c;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13625-AVIS-SOC-GLASSDOOR-E192082_P2.html
1a79d06004e51716bbfcd1915cce820c;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13625-AVIS-SOC-GLASSDOOR-E192082_P2.html
1a79d06004e51716bbfcd1915cce820c;file_pattern;*AVIS-SOC*
dc7d12a3a552bc59e0f242c200c2dfd3;file_size;375.78 Ko
dc7d12a3a552bc59e0f242c200c2dfd3;file_name;13626-AVIS-SOC-GLASSDOOR-E3765_P1.html
dc7d12a3a552bc59e0f242c200c2dfd3;import_date;29/04/2023 18:55:10
dc7d12a3a552bc59e0f242c200c2dfd3;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13626-AVIS-SOC-GLASSDOOR-E3765_P1.html
dc7d12a3a552bc59e0f242c200c2dfd3;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13626-AVIS-SOC-GLASSDOOR-E3765_P1.html
dc7d12a3a552bc59e0f242c200c2dfd3;file_pattern;*AVIS-SOC*
0d5f2ed47a05c71b6bf3b1d677d4dc5c;file_size;379.00 Ko
0d5f2ed47a05c71b6bf3b1d677d4dc5c;file_name;13626-AVIS-SOC-GLASSDOOR-E3765_P2.html
0d5f2ed47a05c71b6bf3b1d677d4dc5c;import_date;29/04/2023 18:55:10
0d5f2ed47a05c71b6bf3b1d677d4dc5c;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13626-AVIS-SOC-GLASSDOOR-E3765_P2.html
0d5f2ed47a05c71b6bf3b1d677d4dc5c;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13626-AVIS-SOC-GLASSDOOR-E3765_P2.html
0d5f2ed47a05c71b6bf3b1d677d4dc5c;file_pattern;*AVIS-SOC*
c47f0baa59a1d30d23f934a43f82fead;file_size;258.57 Ko
c47f0baa59a1d30d23f934a43f82fead;file_name;13627-AVIS-SOC-GLASSDOOR-E253618_P1.html
c47f0baa59a1d30d23f934a43f82fead;import_date;29/04/2023 18:55:10
c47f0baa59a1d30d23f934a43f82fead;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13627-AVIS-SOC-GLASSDOOR-E253618_P1.html
c47f0baa59a1d30d23f934a43f82fead;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13627-AVIS-SOC-GLASSDOOR-E253618_P1.html
c47f0baa59a1d30d23f934a43f82fead;file_pattern;*AVIS-SOC*
a096a7990e7ae2cdbe365adbbb59dc62;file_size;344.66 Ko
a096a7990e7ae2cdbe365adbbb59dc62;file_name;13628-AVIS-SOC-GLASSDOOR-E235643_P1.html
a096a7990e7ae2cdbe365adbbb59dc62;import_date;29/04/2023 18:55:10
a096a7990e7ae2cdbe365adbbb59dc62;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13628-AVIS-SOC-GLASSDOOR-E235643_P1.html
a096a7990e7ae2cdbe365adbbb59dc62;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13628-AVIS-SOC-GLASSDOOR-E235643_P1.html
a096a7990e7ae2cdbe365adbbb59dc62;file_pattern;*AVIS-SOC*
7cca5e85cc202741b88a54882a68d678;file_size;332.25 Ko
7cca5e85cc202741b88a54882a68d678;file_name;13628-AVIS-SOC-GLASSDOOR-E235643_P2.html
7cca5e85cc202741b88a54882a68d678;import_date;29/04/2023 18:55:11
7cca5e85cc202741b88a54882a68d678;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13628-AVIS-SOC-GLASSDOOR-E235643_P2.html
7cca5e85cc202741b88a54882a68d678;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13628-AVIS-SOC-GLASSDOOR-E235643_P2.html
7cca5e85cc202741b88a54882a68d678;file_pattern;*AVIS-SOC*
61bf0f07e56d655a84022e128e461446;file_size;253.90 Ko
61bf0f07e56d655a84022e128e461446;file_name;13629-AVIS-SOC-GLASSDOOR-E474142_P1.html
61bf0f07e56d655a84022e128e461446;import_date;29/04/2023 18:55:11
61bf0f07e56d655a84022e128e461446;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13629-AVIS-SOC-GLASSDOOR-E474142_P1.html
61bf0f07e56d655a84022e128e461446;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13629-AVIS-SOC-GLASSDOOR-E474142_P1.html
61bf0f07e56d655a84022e128e461446;file_pattern;*AVIS-SOC*
93245a52616951d1586099b47a07e0f7;file_size;278.16 Ko
93245a52616951d1586099b47a07e0f7;file_name;13630-AVIS-SOC-GLASSDOOR-E456207_P1.html
93245a52616951d1586099b47a07e0f7;import_date;29/04/2023 18:55:11
93245a52616951d1586099b47a07e0f7;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13630-AVIS-SOC-GLASSDOOR-E456207_P1.html
93245a52616951d1586099b47a07e0f7;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13630-AVIS-SOC-GLASSDOOR-E456207_P1.html
93245a52616951d1586099b47a07e0f7;file_pattern;*AVIS-SOC*
2eea55d3d9026b3eddc7941dcb9bdfe6;file_size;373.39 Ko
2eea55d3d9026b3eddc7941dcb9bdfe6;file_name;13633-AVIS-SOC-GLASSDOOR-E672181_P1.html
2eea55d3d9026b3eddc7941dcb9bdfe6;import_date;29/04/2023 18:55:11
2eea55d3d9026b3eddc7941dcb9bdfe6;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13633-AVIS-SOC-GLASSDOOR-E672181_P1.html
2eea55d3d9026b3eddc7941dcb9bdfe6;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13633-AVIS-SOC-GLASSDOOR-E672181_P1.html
2eea55d3d9026b3eddc7941dcb9bdfe6;file_pattern;*AVIS-SOC*
51b8d09c012e0ecf476e0b2588f92671;file_size;411.48 Ko
51b8d09c012e0ecf476e0b2588f92671;file_name;13633-AVIS-SOC-GLASSDOOR-E672181_P2.html
51b8d09c012e0ecf476e0b2588f92671;import_date;29/04/2023 18:55:11
51b8d09c012e0ecf476e0b2588f92671;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13633-AVIS-SOC-GLASSDOOR-E672181_P2.html
51b8d09c012e0ecf476e0b2588f92671;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13633-AVIS-SOC-GLASSDOOR-E672181_P2.html
51b8d09c012e0ecf476e0b2588f92671;file_pattern;*AVIS-SOC*
a993e01cad55293dc6e0f7420295b978;file_size;364.42 Ko
a993e01cad55293dc6e0f7420295b978;file_name;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html
a993e01cad55293dc6e0f7420295b978;import_date;29/04/2023 18:55:11
a993e01cad55293dc6e0f7420295b978;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13634-AVIS-SOC-GLASSDOOR-E7633_P1.html
a993e01cad55293dc6e0f7420295b978;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13634-AVIS-SOC-GLASSDOOR-E7633_P1.html
a993e01cad55293dc6e0f7420295b978;file_pattern;*AVIS-SOC*
12df5ca6610b58d8d823d2c583dec3db;file_size;288.56 Ko
12df5ca6610b58d8d823d2c583dec3db;file_name;13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html
12df5ca6610b58d8d823d2c583dec3db;import_date;29/04/2023 18:55:11
12df5ca6610b58d8d823d2c583dec3db;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html
12df5ca6610b58d8d823d2c583dec3db;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13636-AVIS-SOC-GLASSDOOR-E1303620_P1.html
12df5ca6610b58d8d823d2c583dec3db;file_pattern;*AVIS-SOC*
90dafac80f37d03ee92d4b3bb31f0dca;file_size;234.55 Ko
90dafac80f37d03ee92d4b3bb31f0dca;file_name;13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
90dafac80f37d03ee92d4b3bb31f0dca;import_date;29/04/2023 18:55:11
90dafac80f37d03ee92d4b3bb31f0dca;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
90dafac80f37d03ee92d4b3bb31f0dca;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
90dafac80f37d03ee92d4b3bb31f0dca;file_pattern;*AVIS-SOC*
c079e71e1af51b2febe62772f66de32b;file_size;266.45 Ko
c079e71e1af51b2febe62772f66de32b;file_name;13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
c079e71e1af51b2febe62772f66de32b;import_date;29/04/2023 18:55:11
c079e71e1af51b2febe62772f66de32b;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
c079e71e1af51b2febe62772f66de32b;file_destination;C:/Users/429300/Documents/GitHub/TD_DATALAKE/1_DATALAKE/01_LANDING_ZONE/AVIS/13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
c079e71e1af51b2febe62772f66de32b;file_pattern;*AVIS-SOC*
088d6a702629d2a8fa1a88ef746d6a39;file_size;455.99 Ko
088d6a702629d2a8fa1a88ef746d6a39;file_name;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html
088d6a702629d2a8fa1a88ef746d6a39;import_date;29/04/2023 18:55:12
088d6a702629d2a8fa1a88ef746d6a39;file_source;C:/Users/429300/Documents/GitHub/TD_DATALAKE/0_WEB/13639-AVIS-SOC-GLASSDOOR-E7448_P1.html
